ID,Prediction
5099,-9.483266
5100,-5.09987
5101,-4.442134
5102,-9.391968
5103,-1.6094923
5104,-1.4278249
5105,0.32329693
5106,-6.0990634
5107,1.9487792
5108,-6.4528265
5109,-12.5399
5110,-3.7728612
5111,-2.3875039
5112,-6.4654675
5113,-5.2624164
5114,-0.45539
5115,-6.9053555
5116,-0.71935654
5117,-0.8518114
5118,-0.34438092
5119,-4.557543
5120,-0.15702383
5121,-0.05929871
5122,-4.347845
5123,-5.204909
5124,-5.7823772
5125,-5.9896975
5126,0.6160466
5127,27.940117
5128,-9.623944
5129,-4.5317407
5130,-8.140086
5131,-5.615982
5132,-0.39980608
5133,-0.753675
5134,-3.8093212
5135,-0.07774939
5136,-4.549567
5137,-7.7816267
5138,-5.764411
5139,-0.4020188
5140,-5.520874
5141,0.48818415
5142,-0.31419247
5143,-14.853397
5144,-1.8342648
5145,-2.0003088
5146,-1.3665309
5147,-6.2304006
5148,-3.5166526
5149,-2.8718762
5150,-2.9882908
5151,14.553293
5152,-4.357431
5153,-1.4345851
5154,0.1674093
5155,-7.20645
5156,-4.1509852
5157,0.28253737
5158,-0.89296854
5159,-3.128172
5160,-3.3327634
5161,-7.0614123
5162,-0.8427817
5163,-6.2568226
5164,-7.247384
5165,2.4677825
5166,-1.506024
5167,29.598341
5168,-6.0132723
5169,-1.6350492
5170,-5.1919255
5171,-4.4974184
5172,0.75762904
5173,-4.3871617
5174,-11.394177
5175,16.545156
5176,-3.8695817
5177,-5.0150013
5178,-0.9026735
5179,-8.845334
5180,-1.3178179
5181,-7.7906256
5182,-0.37650606
5183,0.7547199
5184,-0.6249254
5185,-4.2755103
5186,0.44122317
5187,-0.4237872
5188,-4.293007
5189,-7.7090616
5190,-8.865207
5191,-1.1511966
5192,-3.1084144
5193,-0.48808497
5194,2.3579311
5195,-6.8274198
5196,-3.9900496
5197,-5.8689504
5198,-2.5585365
5199,11.843868
5200,-4.954854
5201,-6.576558
5202,-5.1161165
5203,-0.71265864
5204,-7.1727057
5205,0.82469213
5206,-4.8874702
5207,-3.8750353
5208,-7.729947
5209,0.5579054
5210,-6.349744
5211,-9.558834
5212,-3.935862
5213,-4.213972
5214,-7.2834396
5215,-5.6632156
5216,-0.9797128
5217,-1.4128284
5218,0.629169
5219,0.83975625
5220,-0.37256002
5221,-7.034676
5222,-6.495336
5223,-7.2678494
5224,5.1098337
5225,-3.6092222
5226,-3.071309
5227,-5.942651
5228,-5.8014555
5229,-7.8781343
5230,2.3931332
5231,0.7995672
5232,-1.5840923
5233,-3.0800285
5234,-1.9963863
5235,-4.411501
5236,-4.673148
5237,-0.38027126
5238,1.5101745
5239,-3.1911938
5240,0.69453675
5241,-6.894954
5242,0.3324758
5243,-3.3201368
5244,-1.151116
5245,-4.989395
5246,-0.22717729
5247,-0.7074166
5248,18.725058
5249,-0.56322867
5250,-6.103761
5251,-3.4449325
5252,2.457543
5253,-6.3888855
5254,31.977945
5255,-0.56196433
5256,-0.5033864
5257,-10.197849
5258,-10.324494
5259,-2.1892345
5260,-2.3480034
5261,0.9667978
5262,-1.220093
5263,-6.7857447
5264,-5.070584
5265,-5.052553
5266,-4.5660725
5267,-0.79853356
5268,-6.298719
5269,-4.4517636
5270,-1.0818323
5271,17.21688
5272,-0.529911
5273,1.5210526
5274,-3.4465365
5275,-0.2962554
5276,-0.14809157
5277,-6.6798234
5278,-11.8800335
5279,-3.7652454
5280,0.43273476
5281,-0.38419983
5282,0.31481123
5283,9.1508255
5284,-0.5751399
5285,-6.042229
5286,16.197643
5287,0.551398
5288,-6.4394026
5289,-2.1632915
5290,-2.5514066
5291,-11.665083
5292,-11.228451
5293,-8.305222
5294,-6.5266695
5295,-8.789366
5296,-2.2526913
5297,-0.45376232
5298,-0.9340112
5299,5.918297
5300,-3.8285599
5301,1.849036
5302,2.2210772
5303,-0.50118405
5304,-6.951324
5305,-2.1313684
5306,-5.3076763
5307,-1.8411796
5308,-7.233421
5309,2.5938568
5310,-1.869654
5311,0.17419617
5312,-0.53561306
5313,24.065445
5314,-6.4759026
5315,-6.314146
5316,-2.958364
5317,-3.041366
5318,19.151505
5319,-2.692861
5320,-6.704999
5321,-9.566084
5322,0.100224525
5323,-6.3682547
5324,-1.0999343
5325,-5.421526
5326,-0.7768721
5327,-0.54320055
5328,-2.2207336
5329,476.7251
5330,-3.7817771
5331,2.0956507
5332,-5.521055
5333,-5.112363
5334,-3.29238
5335,41.856873
5336,-4.5265164
5337,-7.197183
5338,-1.4865689
5339,-5.9951572
5340,-5.0740013
5341,-2.270369
5342,0.33937854
5343,-3.5311632
5344,222.87943
5345,-8.371547
5346,-5.135935
5347,-1.3027492
5348,-8.240028
5349,-4.5378838
5350,-9.310093
5351,2.2972608
5352,-5.854805
5353,-6.589575
5354,16.508253
5355,-3.0853994
5356,0.26230898
5357,-3.3042004
5358,-10.902416
5359,3.4215822
5360,-4.4515023
5361,-6.2114086
5362,1.6181953
5363,-2.311902
5364,-5.608212
5365,1.1487728
5366,0.65078574
5367,-3.3621001
5368,-0.8544799
5369,-0.37304372
5370,-9.063465
5371,1.1124015
5372,-3.2272382
5373,2.1552486
5374,-0.7172898
5375,-5.7822647
5376,-7.1517467
5377,-9.76725
5378,-2.0180686
5379,-3.3082604
5380,-0.34230953
5381,14.344474
5382,-5.733376
5383,-1.4877203
5384,-3.1326156
5385,-10.323735
5386,-0.45864952
5387,-9.4985285
5388,-2.4129863
5389,-12.199222
5390,0.81878066
5391,0.4427859
5392,-3.4522393
5393,-1.3425809
5394,-2.1223335
5395,-3.0378966
5396,-7.4050827
5397,-1.8766677
5398,3.790187
5399,869.5746
5400,-15.935705
5401,-3.8391175
5402,-0.8680016
5403,-4.970765
5404,-4.3086023
5405,0.63504314
5406,-6.4699564
5407,-7.3025064
5408,-0.49032712
5409,-6.1551847
5410,-10.97263
5411,-2.8470213
5412,0.64174455
5413,-8.001977
5414,24.231873
5415,0.16376543
5416,-8.611809
5417,0.4703529
5418,-7.2428665
5419,-3.032053
5420,-1.1553334
5421,-1.6468711
5422,-8.212546
5423,-8.765648
5424,-1.6042714
5425,-2.8691363
5426,2.4712436
5427,-1.9283168
5428,-2.088087
5429,5.0249634
5430,-13.099512
5431,-4.341606
5432,-1.4092531
5433,8.4790325
5434,-2.8287356
5435,-2.3934317
5436,-1.9866419
5437,0.48902804
5438,-1.5763154
5439,-7.1398473
5440,1.8470316
5441,1.8303816
5442,-0.24297304
5443,-2.086551
5444,-6.0008583
5445,14.328531
5446,-10.4750805
5447,-2.2184083
5448,-12.5041065
5449,-8.449293
5450,-0.7191328
5451,0.75737256
5452,-5.7551146
5453,-5.9666877
5454,-3.5376136
5455,-3.315988
5456,-0.45606256
5457,-3.0154176
5458,-10.387802
5459,-5.5204506
5460,-9.0151825
5461,-4.114006
5462,-2.5752387
5463,-9.335241
5464,54.494453
5465,-1.108867
5466,-10.224627
5467,-1.1960407
5468,-8.116158
5469,-2.351969
5470,-10.012184
5471,1.6055391
5472,2.6992586
5473,13.894789
5474,-0.032457784
5475,-10.300211
5476,1.0085536
5477,14.49188
5478,0.16364223
5479,-1.9696167
5480,-10.836596
5481,0.04274741
5482,-6.4420033
5483,-5.708664
5484,-8.6526375
5485,2.2024267
5486,-1.7155893
5487,-6.0090795
5488,-2.9986877
5489,-5.125373
5490,-4.0002966
5491,-4.1194353
5492,-2.9719815
5493,-5.9891114
5494,4.68458
5495,-0.8621129
5496,-1.445152
5497,0.40603596
5498,-0.9788023
5499,-0.38820547
5500,0.8006709
5501,-0.026163489
5502,-0.3303897
5503,-11.208192
5504,-10.8057995
5505,0.70180184
5506,47.635155
5507,-3.7090526
5508,1.7714374
5509,-1.6502404
5510,0.0984714
5511,-2.0060332
5512,-7.4014235
5513,-7.2285614
5514,-3.6529207
5515,-5.8347263
5516,1.4383067
5517,-6.374262
5518,-5.212691
5519,0.35839003
5520,-4.354685
5521,-2.8018026
5522,1.6467144
5523,-0.4276842
5524,-0.9697087
5525,-5.4563117
5526,-8.46209
5527,-0.048188135
5528,-5.5298357
5529,-1.3563423
5530,-3.9876556
5531,-6.0399184
5532,-10.515388
5533,-5.3184385
5534,-1.233788
5535,-2.1029367
5536,-2.6193488
5537,-5.733445
5538,-0.4695844
5539,15.984593
5540,-0.3320734
5541,-12.72579
5542,-11.381237
5543,-2.2618554
5544,-1.8303092
5545,-2.1851523
5546,-12.363934
5547,1.1386054
5548,-10.06995
5549,0.6404304
5550,-9.206654
5551,-7.3408732
5552,-5.3252277
5553,-6.173253
5554,-1.4829836
5555,-0.058196172
5556,-13.82817
5557,-1.5455447
5558,-0.7441226
5559,-2.1392508
5560,-4.9101496
5561,-8.0643015
5562,9.51362
5563,-7.6047406
5564,5.473524
5565,2.1010773
5566,-0.67692006
5567,-5.5304956
5568,-2.2348275
5569,-1.1917624
5570,-5.2540455
5571,0.51181215
5572,-2.6323562
5573,-5.10548
5574,-7.502857
5575,-17.02391
5576,19.28227
5577,-4.622112
5578,-0.38106656
5579,-2.2016292
5580,0.73572886
5581,1.4970977
5582,0.6608689
5583,34.051918
5584,-2.9071794
5585,2.1056285
5586,-0.2823708
5587,-8.364004
5588,-6.0812316
5589,-2.634138
5590,-1.1922088
5591,-4.808593
5592,-2.35562
5593,12.461079
5594,-6.1919546
5595,2.7595406
5596,-0.5924096
5597,0.8992395
5598,-10.863117
5599,-7.993472
5600,-4.926137
5601,1.452126
5602,1.9178406
5603,-4.057353
5604,35.106712
5605,0.7926232
5606,-5.414819
5607,-5.1581984
5608,-8.790819
5609,-8.84194
5610,-2.07247
5611,-8.219465
5612,-9.016506
5613,-3.9164348
5614,-5.233279
5615,0.37978542
5616,-7.2078414
5617,-9.488325
5618,-0.34453067
5619,-3.6238632
5620,-3.8650055
5621,-11.769508
5622,-0.42228556
5623,-3.686131
5624,-3.1798186
5625,-3.1911607
5626,-4.036943
5627,-1.3141389
5628,-5.8007803
5629,-5.607669
5630,-3.6006744
5631,-4.191092
5632,-4.7801123
5633,0.02911532
5634,-3.7008412
5635,-2.1772685
5636,-0.65380585
5637,0.22647053
5638,4.1510334
5639,19.770016
5640,-0.4297385
5641,0.84335333
5642,-1.624542
5643,-0.032356814
5644,-4.279047
5645,-9.742785
5646,0.9794609
5647,-3.2376962
5648,-0.047703207
5649,0.29385552
5650,-6.4440403
5651,-2.3828459
5652,-14.723384
5653,0.3858243
5654,-6.292536
5655,-5.0757446
5656,-7.4431467
5657,-1.9785261
5658,-9.7886715
5659,-4.7166224
5660,-6.707438
5661,0.8737361
5662,0.41463858
5663,-3.5744069
5664,-0.32421148
5665,-10.016855
5666,-11.605147
5667,-0.85417384
5668,-1.5389905
5669,-8.608532
5670,-4.103634
5671,-4.3848195
5672,26.15129
5673,-1.8062011
5674,-5.0606337
5675,-8.664198
5676,-3.9146638
5677,-3.6457777
5678,-7.837704
5679,-5.3054476
5680,-10.317251
5681,-4.44231
5682,0.7953063
5683,-2.1875641
5684,15.383625
5685,-0.02570045
5686,-7.2792654
5687,-5.2658763
5688,1.154923
5689,-4.5457153
5690,-6.149991
5691,-5.7770753
5692,-4.5059896
5693,-5.405099
5694,-1.0644658
5695,-6.08317
5696,-3.2142768
5697,-6.0794945
5698,-1.5163963
5699,-1.0544419
5700,15.549873
5701,-0.32549813
5702,-6.202133
5703,1.182418
5704,-3.814564
5705,-8.075574
5706,0.01204817
5707,-1.5839818
5708,-3.003981
5709,-1.033136
5710,-1.9643497
5711,-5.2393875
5712,-5.2020392
5713,0.3484167
5714,-3.7813222
5715,-3.9106748
5716,1.1312237
5717,-5.970681
5718,0.20208243
5719,-14.797651
5720,-5.4395247
5721,-11.956747
5722,-8.884042
5723,-7.492846
5724,-0.85267425
5725,-0.5861404
5726,0.16318938
5727,-1.6947061
5728,-2.9836657
5729,4.547042
5730,15.3831835
5731,-3.5438962
5732,-3.4180956
5733,-8.74169
5734,0.598842
5735,-7.012039
5736,0.25581628
5737,-3.8977861
5738,-3.593585
5739,-0.9628639
5740,0.12650007
5741,1.8045447
5742,-1.6058962
5743,-1.4509312
5744,-6.4754105
5745,-6.2514877
5746,-3.1433492
5747,-4.4977713
5748,-6.2547445
5749,1.690254
5750,-8.186813
5751,-6.7092733
5752,-2.5383527
5753,2.2229576
5754,-5.361408
5755,-3.9917474
5756,-2.8715715
5757,-11.287862
5758,-5.098384
5759,-3.9167204
5760,-7.843612
5761,-9.446306
5762,-7.7346025
5763,-2.7591665
5764,-2.1550355
5765,-8.614777
5766,1.413388
5767,-4.7962284
5768,0.08945882
5769,-2.1000025
5770,-0.10650043
5771,-2.940483
5772,-4.2784204
5773,-0.546726
5774,-0.59952235
5775,-0.83065593
5776,-5.6027656
5777,-1.0069275
5778,-1.5791775
5779,-1.4388202
5780,-0.16566755
5781,-3.074604
5782,-2.9074526
5783,1.3985624
5784,-4.112385
5785,0.18517399
5786,-8.260622
5787,6.868108
5788,-2.7142572
5789,-5.2417016
5790,-0.8410853
5791,-1.2053149
5792,-6.1634374
5793,1.5541992
5794,-0.13069196
5795,671.07837
5796,-4.978149
5797,-4.2660766
5798,1.997933
5799,-8.597849
5800,-5.107549
5801,-6.2261415
5802,-2.7771232
5803,-1.6023204
5804,-5.8183837
5805,-2.300935
5806,0.47278208
5807,-3.6747975
5808,21.704498
5809,0.17146191
5810,5.5819016
5811,-5.8460674
5812,-0.6694114
5813,-0.99729955
5814,0.26249835
5815,0.43391252
5816,0.09676194
5817,-7.6644306
5818,0.50308025
5819,-6.897846
5820,0.008951902
5821,-5.787333
5822,-1.8120942
5823,0.10596636
5824,-8.475467
5825,-4.3718863
5826,-3.8366544
5827,-6.995345
5828,-4.5651197
5829,-8.793041
5830,-7.6853094
5831,-4.8494825
5832,-7.0997725
5833,-7.398473
5834,-7.1580048
5835,-0.7716404
5836,-0.6841879
5837,0.673564
5838,-2.5208917
5839,-3.5392056
5840,-1.9708295
5841,-8.462506
5842,-6.5602946
5843,-5.704109
5844,-6.744629
5845,-4.6297426
5846,-8.161662
5847,-0.51725906
5848,-0.66994125
5849,-14.068335
5850,-3.2920628
5851,-0.6470399
5852,2.455402
5853,-4.937415
5854,-1.1448945
5855,-2.270255
5856,-0.43411225
5857,-8.699492
5858,-0.8332348
5859,-5.9945145
5860,-1.8489801
5861,3.0039306
5862,-5.1729627
5863,-4.2394695
5864,-0.12799966
5865,-1.3335894
5866,-8.210058
5867,-8.289585
5868,-3.7806995
5869,-8.793047
5870,-4.3541613
5871,-0.19811897
5872,0.48190847
5873,-6.309037
5874,1.3595538
5875,-4.9598455
5876,15.711513
5877,-4.276367
5878,-1.576751
5879,-1.1851368
5880,-0.2000657
5881,2.0875573
5882,-4.886038
5883,-4.973733
5884,-0.3376063
5885,1.2402656
5886,829.7001
5887,-1.4753673
5888,-7.3826733
5889,-2.60131
5890,0.044781536
5891,1.4612076
5892,-1.920991
5893,-3.181407
5894,-7.4643774
5895,-6.654884
5896,-9.201847
5897,-0.20977855
5898,-7.166047
5899,-6.8227396
5900,-1.4877049
5901,-11.644854
5902,0.68043226
5903,-0.15033461
5904,-1.5551896
5905,-8.944904
5906,-5.8106604
5907,-6.496772
5908,-13.706541
5909,-4.7034836
5910,-0.55473083
5911,0.48488137
5912,-0.3775854
5913,5.0205736
5914,-2.3607004
5915,-7.1861916
5916,-6.5843697
5917,-4.8754473
5918,0.06665024
5919,-2.6866739
5920,-8.132589
5921,-0.008133411
5922,-8.464206
5923,-13.675802
5924,2.3153863
5925,-3.7552156
5926,-10.534124
5927,-7.183753
5928,-1.837888
5929,-9.427301
5930,3.319467
5931,0.31027672
5932,-2.043104
5933,-7.1641083
5934,-1.3842396
5935,-3.5605016
5936,-3.3790135
5937,-8.445791
5938,-3.1199284
5939,-11.580132
5940,-1.1424829
5941,2.2705612
5942,-4.731161
5943,-3.2370882
5944,-9.643915
5945,-13.02075
5946,2.0985703
5947,-0.9943342
5948,9.826065
5949,-3.870991
5950,-4.0569887
5951,-5.9443264
5952,0.59090596
5953,-2.1527143
5954,-3.5362825
5955,-3.731009
5956,-5.7332234
5957,-5.440665
5958,-3.2796931
5959,-0.725891
5960,-4.813057
5961,-8.747549
5962,-4.1373014
5963,-5.102211
5964,-0.7596456
5965,-5.6008816
5966,0.35630208
5967,19.61655
5968,1.0949498
5969,-3.572159
5970,-0.9401145
5971,14.951399
5972,-10.908401
5973,16.37973
5974,-5.7286854
5975,-3.9884589
5976,-6.9875154
5977,-2.9743993
5978,-6.5462294
5979,-8.908705
5980,-1.8970164
5981,-1.5434319
5982,-10.47938
5983,-1.4348056
5984,-0.48771656
5985,-6.22404
5986,-13.113659
5987,-2.135034
5988,0.020841688
5989,-6.0081253
5990,-3.0765395
5991,-3.5983422
5992,-8.785352
5993,-6.0537815
5994,23.58931
5995,3.2889514
5996,-3.7305777
5997,-1.7939832
5998,-2.9102256
5999,0.26650852
6000,-10.78626
6001,-4.3189793
6002,-19.735916
6003,-0.8704017
6004,-10.760227
6005,0.85818356
6006,-5.253638
6007,-7.545539
6008,-7.8680706
6009,-5.7729044
6010,0.26440534
6011,-5.62626
6012,-0.60778064
6013,-0.6463146
6014,1.3480041
6015,-8.775497
6016,-8.895933
6017,-3.2806792
6018,-1.839623
6019,-4.596757
6020,-6.2226057
6021,-1.8868922
6022,-0.20790294
6023,-1.1073816
6024,1.0258579
6025,-5.777387
6026,-0.3243425
6027,0.15342441
6028,-4.8730645
6029,-0.8995252
6030,-7.667967
6031,-6.3119884
6032,0.7415031
6033,0.38946626
6034,6.8919387
6035,0.25358814
6036,-1.6909461
6037,0.65158635
6038,-2.6896224
6039,-0.59099543
6040,19.04704
6041,-1.4449234
6042,-5.530675
6043,-3.2079873
6044,25.973415
6045,-2.7800992
6046,17.580933
6047,-7.312731
6048,-4.607809
6049,-0.6690892
6050,-3.3025708
6051,18.290323
6052,0.41359052
6053,-15.387391
6054,5.6660075
6055,-4.7778273
6056,-3.5153863
6057,-6.148156
6058,-6.171397
6059,2.3414545
6060,-5.5984077
6061,5.258851
6062,0.34335142
6063,0.6233516
6064,37.116013
6065,-5.718714
6066,-2.9090247
6067,-1.4636345
6068,-2.4707417
6069,-1.8915195
6070,1.2227325
6071,-3.3602035
6072,-5.4957733
6073,13.268549
6074,-1.0047916
6075,-7.4870424
6076,-0.46072248
6077,-2.0325716
6078,-12.677858
6079,6.080323
6080,1.0017276
6081,-5.578121
6082,-3.211255
6083,-4.949709
6084,-7.323248
6085,-3.1536484
6086,-12.743582
6087,-0.90535307
6088,-3.9833264
6089,-2.2164168
6090,-2.912301
6091,-0.35930812
6092,0.37813196
6093,-11.84284
6094,-0.6985984
6095,1.584019
6096,-10.970831
6097,-0.3992953
6098,-2.8196669
6099,0.17211628
6100,-5.2539587
6101,-4.283243
6102,2.9015393
6103,-5.003562
6104,-6.22209
6105,-3.5831554
6106,-7.5262785
6107,-0.6078474
6108,-1.0161265
6109,-5.2784605
6110,-19.464481
6111,-6.68276
6112,-9.959315
6113,-5.111066
6114,-3.6227908
6115,-1.4823412
6116,-6.793226
6117,-9.472662
6118,7.7762833
6119,-5.532127
6120,-1.5225822
6121,-1.6334529
6122,1.8887726
6123,-2.6572113
6124,-1.217078
6125,-1.4584225
6126,1.5165901
6127,1.7310181
6128,-5.501261
6129,-1.2932069
6130,-0.27882037
6131,-1.6887221
6132,-4.96375
6133,-6.284804
6134,-4.826121
6135,0.21116394
6136,-8.272854
6137,-36.056877
6138,-0.2376493
6139,-10.893488
6140,-7.8380237
6141,-0.77660537
6142,10.046438
6143,-12.168768
6144,-3.7254596
6145,-5.3236513
6146,-0.66502875
6147,-3.8982923
6148,-0.55565065
6149,-22.862797
6150,1.3729687
6151,-5.8649383
6152,-0.42335343
6153,-5.446782
6154,0.018036306
6155,-3.302765
6156,-9.434147
6157,-0.8222168
6158,0.17901456
6159,13.073565
6160,1.2585342
6161,-2.5191298
6162,-10.223267
6163,-6.4496765
6164,1.2774446
6165,-8.056339
6166,-2.5833087
6167,-12.591651
6168,-5.016115
6169,-6.478879
6170,-2.9009695
6171,-2.7929535
6172,-0.6551416
6173,-13.384575
6174,-12.599904
6175,-0.64725727
6176,-0.21607098
6177,-4.6701
6178,-6.8889236
6179,-5.8197603
6180,-5.630787
6181,-9.093576
6182,-8.167339
6183,-9.328661
6184,-0.54909855
6185,-7.235818
6186,-8.442278
6187,1.1510868
6188,-0.17930111
6189,-1.2351829
6190,-1.7359438
6191,-10.321719
6192,-0.28946954
6193,-5.210278
6194,-2.9405684
6195,-8.157129
6196,-1.4651711
6197,-7.7853823
6198,0.525287
6199,-4.571806
6200,-3.6442635
6201,2.327643
6202,-5.6132746
6203,-1.6120611
6204,-0.023880154
6205,-1.7930307
6206,-7.057767
6207,0.20524254
6208,-4.1971226
6209,-7.408783
6210,-6.3254395
6211,-3.4653864
6212,-4.344654
6213,-0.9232345
6214,-8.953051
6215,-4.5550814
6216,1.2536898
6217,-2.2322965
6218,-0.40891337
6219,-5.9050045
6220,-4.287966
6221,-8.592541
6222,-6.1480656
6223,-13.513223
6224,-6.3954844
6225,2.2444282
6226,-4.5012307
6227,-0.5275477
6228,1.3203907
6229,0.6312872
6230,-3.0457788
6231,-3.311553
6232,-2.1711779
6233,0.37838098
6234,-7.967531
6235,1.7283726
6236,1.1671278
6237,-0.3536247
6238,0.12034091
6239,-1.1344007
6240,-5.8121495
6241,-13.843261
6242,-1.502202
6243,-3.2318153
6244,1.056232
6245,0.7026323
6246,0.36399332
6247,-3.944142
6248,-15.501363
6249,-6.306309
6250,1.8003445
6251,-7.950331
6252,-2.7050173
6253,-13.172684
6254,-6.1720915
6255,0.34121487
6256,14.650707
6257,-6.735243
6258,-4.5051045
6259,1.5284629
6260,-0.41680846
6261,-6.1469994
6262,-4.8589377
6263,-8.040215
6264,-0.9704303
6265,-0.016653538
6266,10.952421
6267,-1.0358427
6268,-0.6118223
6269,0.38568357
6270,0.22522381
6271,0.34887695
6272,-1.830694
6273,-9.880914
6274,7.5162153
6275,-7.0582094
6276,-6.7597733
6277,-2.1046295
6278,4.2223525
6279,-4.41071
6280,-6.803671
6281,-2.2440503
6282,-0.2031122
6283,-2.7872033
6284,-10.098568
6285,0.73196775
6286,-7.94489
6287,-6.646944
6288,-6.723933
6289,-5.9495964
6290,-13.529829
6291,-2.8315668
6292,1.4398472
6293,-3.6141982
6294,-8.703583
6295,-1.49446
6296,-1.4995803
6297,-2.9588873
6298,-2.0318694
6299,-1.8798379
6300,-0.67176604
6301,-5.4404583
6302,-0.8880877
6303,-1.5161867
6304,0.64698064
6305,0.19864276
6306,-1.7797973
6307,-6.63011
6308,8.218068
6309,-4.488084
6310,-4.8208685
6311,-6.1370244
6312,-11.551279
6313,-5.227255
6314,-4.826222
6315,-2.8351226
6316,-3.1291091
6317,-11.614843
6318,-1.6627679
6319,0.1757688
6320,0.83914256
6321,-4.2253127
6322,-12.4765625
6323,-5.335949
6324,-1.0987821
6325,-8.651669
6326,0.29844913
6327,-0.187193
6328,-12.30587
6329,-5.851312
6330,-4.2224464
6331,-4.5157356
6332,-0.9560013
6333,-1.1595734
6334,-4.2270746
6335,0.8579944
6336,-1.0487081
6337,-1.3690271
6338,-0.73722637
6339,-1.7502857
6340,-4.93773
6341,-0.8800226
6342,2.5893862
6343,1.3343415
6344,-0.488833
6345,-5.483348
6346,-0.18041077
6347,-5.04286
6348,-4.6690097
6349,0.41847974
6350,-1.8721515
6351,-5.5724897
6352,-0.98435074
6353,-4.0766716
6354,-1.0214673
6355,-4.162136
6356,-10.834345
6357,0.43125448
6358,1.2503675
6359,-7.2341747
6360,-15.793451
6361,-6.12918
6362,-1.8938626
6363,-13.868511
6364,-0.5806508
6365,-8.564514
6366,-4.3397083
6367,1.0735512
6368,-0.7300003
6369,0.1765891
6370,-9.277945
6371,-2.982388
6372,-0.7379811
6373,-0.856713
6374,-0.06817162
6375,0.7266256
6376,-1.4259074
6377,-4.960602
6378,-1.8149782
6379,-1.1492667
6380,-7.249786
6381,-1.7010672
6382,-6.3829627
6383,13.015692
6384,18.785164
6385,-1.3376727
6386,-4.0787535
6387,-3.794499
6388,-0.24462776
6389,-1.5469859
6390,1.1732694
6391,8.432726
6392,-2.5825362
6393,-4.0515356
6394,-7.4450994
6395,-2.2785842
6396,-1.9156117
6397,-3.1888504
6398,-0.3828417
6399,-0.10733247
6400,-6.5411015
6401,-8.211914
6402,-1.791963
6403,0.9243223
6404,-6.6743455
6405,-2.5177388
6406,-7.408021
6407,-8.148199
6408,-5.590231
6409,-0.6990639
6410,-5.4805894
6411,-2.5940042
6412,-3.740252
6413,-4.283946
6414,-1.3032594
6415,-5.838501
6416,-3.5344791
6417,-6.126167
6418,-1.9829884
6419,-12.91069
6420,-9.378447
6421,-5.7351484
6422,-1.5545423
6423,-7.830533
6424,0.65072995
6425,-4.735074
6426,-9.294923
6427,1.1441536
6428,1.4357274
6429,-3.2889075
6430,-1.9952638
6431,-0.84249866
6432,-5.621502
6433,-2.0685
6434,-1.2169055
6435,-5.3880014
6436,-0.93423355
6437,-5.30931
6438,-1.8775921
6439,-7.97558
6440,-0.18221343
6441,0.81438994
6442,-0.51271975
6443,0.7908621
6444,-3.243672
6445,-0.23505117
6446,-1.5364923
6447,1.5693419
6448,-1.0598372
6449,-1.5631709
6450,-1.73363
6451,-4.895711
6452,-4.3563356
6453,-1.3660026
6454,0.41834807
6455,-0.2746181
6456,-5.455809
6457,-2.8445773
6458,-5.2846546
6459,-9.986079
6460,0.2055206
6461,-4.1175156
6462,-0.52713645
6463,-3.2064712
6464,1.9328036
6465,-3.0153232
6466,-2.590645
6467,-6.592753
6468,0.41519722
6469,-4.70107
6470,7.425131
6471,2.3634372
6472,-4.0345736
6473,-2.5015204
6474,-2.810256
6475,-1.7639852
6476,-8.259636
6477,1.9664942
6478,-0.9386212
6479,-5.9729347
6480,-4.0662155
6481,-0.8129015
6482,-5.9086876
6483,0.15367717
6484,-1.7996767
6485,-4.165242
6486,1.0699943
6487,-5.0994396
6488,-3.3367515
6489,-2.9420648
6490,-1.8496096
6491,9.112082
6492,-2.412001
6493,-8.836003
6494,-2.884914
6495,0.18313432
6496,-7.969599
6497,-0.58835083
6498,13.132664
6499,-1.9346104
6500,0.6762123
6501,-3.5253747
6502,0.13940042
6503,-7.9485736
6504,-0.13574845
6505,-2.075154
6506,-0.9560242
6507,-0.27372032
6508,-0.9607612
6509,-9.099209
6510,-4.4761386
6511,-7.554533
6512,-0.4787842
6513,-8.416811
6514,-1.7742772
6515,0.022583842
6516,0.28854197
6517,-0.3012873
6518,-5.5853977
6519,0.21428478
6520,-1.3809462
6521,-0.059336945
6522,-0.76900303
6523,-4.9627056
6524,-2.6558836
6525,-7.04045
6526,-2.3016386
6527,-3.0556066
6528,-5.548506
6529,-13.830621
6530,0.30066085
6531,-7.3037987
6532,-11.269794
6533,-9.303106
6534,12.932819
6535,-2.8348584
6536,-2.1828206
6537,-0.7693627
6538,1.9952538
6539,-4.0185328
6540,-4.6388683
6541,-5.4427433
6542,0.42440933
6543,-7.85853
6544,-9.890174
6545,-4.1113577
6546,-0.44220865
6547,0.40543103
6548,-1.478279
6549,1.9773445
6550,-1.703275
6551,-9.879403
6552,-4.399027
6553,-8.2261305
6554,-9.878343
6555,-0.1568865
6556,-9.168114
6557,-1.867691
6558,-11.759845
6559,1.4992445
6560,4.1417074
6561,-1.5427237
6562,23.077068
6563,-5.8952875
6564,-9.041041
6565,-1.3520983
6566,-4.155649
6567,-7.41347
6568,-2.755715
6569,-0.64331245
6570,1.2120526
6571,2.737608
6572,-7.1598825
6573,-0.51293385
6574,-3.0048544
6575,-7.8263397
6576,0.19192627
6577,-6.19827
6578,-6.487734
6579,367.05084
6580,-4.2256174
6581,4.390399
6582,-1.5788944
